,epoch,active_dice_CSF,active_dice_GM,active_dice_WM,active_loss,levelset_loss,loss,lr,val_active_dice_CSF,val_active_dice_GM,val_active_dice_WM,val_active_loss,val_levelset_loss,val_loss
24,25,0.9790494441986084,0.952016532421112,0.9270357489585876,0.012224973179399969,355258.0625,0.012580214999616146,0.0005,0.9771741032600404,0.9561366438865662,0.9350156188011168,0.014544005505740644,1203867.5,0.015747874975204468
25,26,0.9792838096618652,0.9529262781143188,0.928289830684662,0.012089398689568044,355252.21875,0.012444664724171162,0.0005,0.9798284769058228,0.9592927098274232,0.939125955104828,0.013449192978441715,1203975.125,0.01465316955000162
26,27,0.9816677570343018,0.9570528268814088,0.935149073600769,0.010665263049304484,355251.625,0.011020521633327007,0.00025,0.9830169677734376,0.9647245407104492,0.948236048221588,0.011322090402245522,1201392.875,0.012523485347628592
27,28,0.9819206595420836,0.9574582576751708,0.9356226921081544,0.010534858331084251,355260.5,0.01089010015130043,0.00025,0.983173668384552,0.9644742608070374,0.948935091495514,0.011125439777970314,1201315.25,0.012326756492257118
28,29,0.9819906949996948,0.957585871219635,0.9360752105712892,0.010470875538885592,355255.75,0.010826125741004944,0.00025,0.98354971408844,0.9643927216529846,0.948013424873352,0.011007540859282015,1201331.25,0.012208870612084866
29,30,0.9820863008499146,0.957594394683838,0.9359911680221558,0.010433360934257507,355254.90625,0.01078859344124794,0.00025,0.9829384088516236,0.9637662172317504,0.9467365741729736,0.011061662808060646,1201270.625,0.012262930162250996
30,31,0.982124090194702,0.9579743146896362,0.9363252520561218,0.010402515530586244,355256.4375,0.010757782496511936,0.00025,0.9833571314811708,0.9645248055458068,0.9490811824798584,0.010992588475346564,1201343.75,0.012193934060633184
31,32,0.9821251034736632,0.9580015540122986,0.9364323616027832,0.010369702242314816,355258.15625,0.010724981315433979,0.00025,0.9831677079200744,0.9642916321754456,0.948791205883026,0.010883236303925514,1201271.625,0.012084505520761013
32,33,0.9854169487953186,0.9638210535049438,0.945692777633667,0.00807268638163805,355256.375,0.008427930064499378,0.00025,0.9866765737533568,0.9690356850624084,0.954734206199646,0.008624521084129809,1200213.5,0.00982473324984312
33,34,0.9856557250022888,0.9636427760124208,0.946010947227478,0.007990050129592419,355257.6875,0.008345297537744045,0.00025,0.9848988652229308,0.9670702815055848,0.9529639482498168,0.009236650541424751,1200178.0,0.0104368282482028
34,35,0.985687255859375,0.963786244392395,0.9458628296852112,0.007955171167850494,355252.0625,0.0083104083314538,0.00025,0.9866675734519958,0.9683573246002196,0.9545493721961976,0.008580805733799934,1200234.25,0.009781039319932459
35,36,0.9857231974601746,0.9641296863555908,0.9461905360221864,0.007934953086078167,355259.65625,0.008290223777294159,0.00025,0.9866441488265992,0.969813883304596,0.9558109641075134,0.008444985374808311,1200237.875,0.009645222686231136
36,37,0.9857856035232544,0.9637561440467834,0.9463722109794616,0.00789761636406183,355254.5625,0.008252869360148907,0.00025,0.986545205116272,0.9692477583885192,0.954128623008728,0.008769015781581402,1200223.5,0.009969239123165607
37,38,0.9866440892219543,0.965746819972992,0.9493399858474731,0.007399555295705795,355256.28125,0.0077548217959702015,6.25e-05,0.987639546394348,0.9706439971923828,0.9574193954467772,0.007752165198326111,1203255.5,0.008955421857535839
38,39,0.9867273569107056,0.9658278822898864,0.9494869112968444,0.007359579205513,355261.71875,0.007714834064245223,6.25e-05,0.9877146482467652,0.970733404159546,0.957519233226776,0.007683925796300174,1203269.875,0.008887195959687233
39,40,0.9868378043174744,0.9659172892570496,0.9495803117752076,0.007315232418477534,355257.5625,0.007670489605516195,3.125e-05,0.9876986742019652,0.9711827039718628,0.9578371047973632,0.007704058662056924,1202532.0,0.008906591683626175
40,41,0.9868492484092712,0.9659092426300048,0.9495478868484496,0.007294104900211095,355261.46875,0.007649368606507778,3.125e-05,0.98768150806427,0.9710267782211304,0.9582954049110411,0.007671293802559377,1202528.0,0.00887382123619318
41,42,0.986862301826477,0.9661512970924376,0.9497957229614258,0.00729392748326063,355256.28125,0.007649172097444534,3.125e-05,0.9877434968948364,0.9711994528770448,0.957942008972168,0.007648231927305459,1202525.5,0.008850757963955402
42,43,0.9868776798248292,0.9659535884857178,0.9498414993286132,0.007285457104444505,355258.90625,0.0076407231390476235,3.125e-05,0.9878158569335938,0.9710337519645692,0.9579710364341736,0.007621216122061014,1202528.5,0.00882374495267868
43,44,0.9868416786193848,0.9660997986793518,0.9494937658309937,0.00728723406791687,355255.9375,0.007642503362149,3.125e-05,0.9875650405883788,0.971265196800232,0.9581774473190308,0.007685540243983269,1202523.75,0.008888065814971924
44,45,0.9868972301483154,0.9661834836006165,0.9494033455848694,0.007274111732840537,355282.0625,0.007629396393895148,3.125e-05,0.9876839518547058,0.970921277999878,0.957891047000885,0.007660716772079469,1202522.25,0.008863238617777823
45,46,0.9868807196617126,0.96611225605011,0.9495672583580016,0.007267906796187162,355254.3125,0.007623161189258099,3.125e-05,0.9876407980918884,0.9711357355117798,0.9581803679466248,0.007647298276424408,1202520.25,0.008849818259477615
46,47,0.9869343042373656,0.9664375185966492,0.9501103162765504,0.007239237427711488,355270.03125,0.007594513241201639,1.5625e-05,0.9877046346664428,0.9711507558822632,0.9581547379493712,0.007633360102772713,1202521.25,0.008835879154503345
47,48,0.9808089137077332,0.9550194144248962,0.9305981993675232,0.011586807668209076,355269.03125,0.011942068114876749,0.000125,0.984005570411682,0.966399610042572,0.9502032399177552,0.010211369022727013,1202516.25,0.011413883417844772
48,49,0.981083869934082,0.9559708833694458,0.9324620962142944,0.011422312818467615,355256.53125,0.011777583509683607,0.000125,0.9835950136184692,0.9651095271110536,0.9486096501350404,0.01051867101341486,1202458.75,0.011721129529178144
49,50,0.9811955094337464,0.9566087126731871,0.9337116479873656,0.011350882239639759,355259.53125,0.011706152930855751,0.000125,0.9830345511436462,0.964705526828766,0.9507842659950256,0.010522037744522095,1202481.75,0.011724518612027168
50,51,0.98124760389328,0.956649899482727,0.9336687326431274,0.01130740623921156,355281.53125,0.011662701144814493,0.000125,0.9824257493019104,0.9640726447105408,0.9502240419387816,0.010688530281186104,1202453.625,0.011890982277691364
51,52,0.9836947321891784,0.9607741236686708,0.9413284063339232,0.009543203748762608,355273.28125,0.009898477233946323,0.000125,0.9852101802825928,0.9683029651641846,0.9538140892982484,0.009337512776255608,1202489.875,0.010540002025663851
52,53,0.983744978904724,0.9609530568122864,0.9413150548934937,0.009500202722847462,355251.375,0.00985548831522465,0.000125,0.9853680729866028,0.9681898951530457,0.954009473323822,0.00930420123040676,1202512.25,0.010506714694201945
53,54,0.9837607741355896,0.9608596563339232,0.94102144241333,0.009486709721386431,355570.0,0.009842285886406898,0.000125,0.9846633672714232,0.966948926448822,0.953258752822876,0.009322811849415302,1202467.625,0.010525280609726906
54,55,0.9837856292724608,0.960839867591858,0.9411252737045288,0.0094642611220479,355256.59375,0.009819523431360722,0.000125,0.9856248497962952,0.968344748020172,0.9525699615478516,0.00930990558117628,1202548.75,0.0105124544352293
55,56,0.9838594794273376,0.9612392783164978,0.9413714408874512,0.009435121901333332,355259.40625,0.009790383279323578,8.75e-05,0.98560893535614,0.9684930443763732,0.9544250965118408,0.009177656844258308,1201641.75,0.010379298590123652
56,57,0.9839521050453186,0.9613173604011536,0.9417561888694764,0.009403720498085022,355255.5625,0.009758971631526949,8.75e-05,0.9853980541229248,0.9686219692230223,0.9540411829948424,0.009166251868009569,1201702.75,0.010367953218519688
57,58,0.9839364290237428,0.961332619190216,0.9415605068206788,0.009389419108629228,355253.59375,0.009744681417942049,8.75e-05,0.9855346083641052,0.968723714351654,0.9542916417121888,0.00915550347417593,1201673.125,0.010357179678976536
58,59,0.9839724898338318,0.961493194103241,0.942078709602356,0.00938574131578207,355286.53125,0.009741057641804218,8.75e-05,0.9857298135757446,0.968609094619751,0.9544953107833862,0.009174728766083716,1201642.0,0.010376370511949062
59,60,0.9840351939201356,0.9612962007522584,0.9419010281562804,0.009333093650639055,355258.0,0.00968833453953266,6.125e-05,0.9857686758041382,0.968882977962494,0.9544019103050232,0.009049477055668831,1201657.875,0.01025113556534052
60,61,0.9835098385810852,0.9606875777244568,0.9403115510940552,0.009596799500286579,355264.03125,0.009952060878276823,0.0002,0.9854980111122132,0.9680804610252379,0.953564703464508,0.009408330544829369,1201650.5,0.010609978809952736
61,62,0.9835998415946959,0.9605463147163392,0.9407365322113036,0.009578240104019642,355254.09375,0.009933482855558395,0.0002,0.9851811528205872,0.9681519269943236,0.9534074068069458,0.009535578079521656,1201684.375,0.01073725987225771
62,63,0.9781954288482666,0.9508123993873596,0.9217817187309264,0.013432065956294537,355336.25,0.013787402771413326,0.0001,0.98128342628479,0.9623246788978576,0.9472548961639404,0.011624638922512531,1201565.75,0.01282620523124933
63,64,0.9787215590476991,0.9520013928413392,0.9256540536880492,0.013107726350426674,355293.875,0.013463025912642479,0.0001,0.981304168701172,0.9628729224205016,0.9462502002716064,0.01187734305858612,1201595.875,0.01307893916964531
64,65,0.9789574146270752,0.9527665376663208,0.9264758229255676,0.012965387664735315,355261.0,0.013320655561983584,9e-05,0.9814962148666382,0.963291585445404,0.946864664554596,0.011877639219164848,1201630.0,0.013079271651804449
65,66,0.9791046380996704,0.9530031681060792,0.9272370934486388,0.012867433018982409,355257.03125,0.013222665525972843,8.1e-05,0.9807311296463012,0.9625999927520752,0.9471886157989502,0.011929710395634173,1201574.75,0.013131285086274149
66,67,0.9791938662528992,0.9531916975975036,0.9276462197303772,0.012797442264854908,355260.28125,0.013152671046555042,7.290000000000001e-05,0.9805344939231871,0.9621172547340392,0.945601999759674,0.01213263813406229,1201615.0,0.013334249146282671
67,68,0.9793062806129456,0.9534346461296082,0.928450345993042,0.01275076810270548,355258.21875,0.013106035999953749,6.561e-05,0.9814388751983644,0.9629026055336,0.9463011026382446,0.011852892115712166,1201650.75,0.013054543174803257
68,69,0.9865744709968568,0.9657878875732422,0.9491928815841676,0.007455265149474144,355250.8125,0.0078105018474161625,0.0001,0.9873819351196288,0.9706656932830809,0.9574095010757446,0.007995479740202427,1201679.625,0.009197159670293331
69,70,0.9866610765457152,0.9657161235809326,0.9491416811943054,0.007394888438284397,355264.46875,0.007750177755951881,0.0001,0.98757004737854,0.971202552318573,0.9574671387672424,0.007863215170800686,1201683.375,0.009064900688827038
70,71,0.9866859912872314,0.9658735394477844,0.9493199586868286,0.007381354924291372,355258.25,0.00773662095889449,0.0001,0.987568199634552,0.970922827720642,0.9569069147109984,0.007845363579690456,1201687.375,0.009047050960361958
71,72,0.9867185354232788,0.96597558259964,0.9494974613189696,0.0073565226048231125,355254.0625,0.0077117811888456345,0.0001,0.9877236485481262,0.9709482192993164,0.9574283361434937,0.007799159269779921,1201693.75,0.00900085177272558
72,73,0.986768901348114,0.9659606814384459,0.9492852687835692,0.0073414063081145295,355260.5,0.007696646731346846,0.0001,0.9876156449317932,0.9708527326583862,0.956939160823822,0.0077741420827806,1201653.5,0.008975796401500702
73,74,0.9867808222770692,0.96598219871521,0.9494068026542664,0.007331407628953456,355267.875,0.007686675060540438,0.0001,0.9876480698585509,0.9710043668746948,0.9577611684799194,0.007772954180836677,1201663.875,0.008974617347121239
74,75,0.9867702722549438,0.9659467339515686,0.9494814276695251,0.007324134465306997,355259.15625,0.007679388858377933,0.0001,0.987564504146576,0.9713937044143676,0.9580172300338744,0.007712973281741142,1201656.625,0.008914628066122532
75,76,0.9868460297584534,0.9660913944244384,0.9493963718414308,0.007307959720492362,355258.90625,0.007663210853934287,0.0001,0.987781822681427,0.9708089232444764,0.9581969380378724,0.007685809396207333,1201676.875,0.008887485601007937
76,77,0.9867333173751832,0.9656789302825928,0.9494605064392091,0.007308858446776867,355254.5625,0.007664123084396123,0.0001,0.98768550157547,0.971332311630249,0.9573872685432434,0.007702087517827748,1201670.5,0.00890375580638647
77,78,0.9868499636650084,0.965804636478424,0.9495104551315308,0.007287553045898677,355254.09375,0.007642811629921199,0.0001,0.9877857565879822,0.9714701175689696,0.957452654838562,0.007686858531087638,1201690.625,0.00888854917138815
78,79,0.98688542842865,0.9661041498184204,0.94979327917099,0.007266371976584195,355252.75,0.007621613796800375,9e-05,0.987685203552246,0.9712074995040894,0.9582701921463012,0.007672562263906001,1201664.875,0.008874225430190563
79,80,0.9869292974472046,0.9661587476730348,0.9498953819274902,0.007256731856614351,355263.21875,0.0076119955629110345,9e-05,0.9877217411994934,0.9712212681770324,0.957346260547638,0.007663227152079344,1201700.625,0.008864927105605602
80,81,0.9869340062141418,0.9659842848777772,0.950035274028778,0.007230289280414581,355258.21875,0.007585550192743541,8.1e-05,0.9878977537155152,0.9717038869857788,0.9570413827896118,0.007575193420052528,1201694.5,0.008776887319982052
81,82,0.9869837760925292,0.966516375541687,0.9501203894615172,0.00721374386921525,355260.6875,0.0075690015219151965,8.1e-05,0.9879543781280518,0.9713698625564576,0.958250880241394,0.007553647272288798,1201692.125,0.008755338378250599
82,83,0.986988365650177,0.9663011431694032,0.9500718116760254,0.007193440571427345,355257.5,0.0075486856512725345,7.290000000000001e-05,0.9879134893417358,0.9715365767478944,0.9582818746566772,0.00754479831084609,1201678.75,0.008746475912630558
83,84,0.9869558215141296,0.9659423828125,0.9500055313110352,0.0071809664368629456,355253.84375,0.0075362157076597205,7.290000000000001e-05,0.9879550337791444,0.9713062047958374,0.9582573771476746,0.007486973889172076,1201669.5,0.008688642643392086
84,85,0.9870430827140808,0.9664625525474548,0.9504690766334534,0.00716476747766137,355263.8125,0.007520026061683894,6.561e-05,0.9879515767097472,0.9715314507484436,0.9582126140594482,0.0075190961360931405,1201656.25,0.008720751851797104
85,86,0.9870631098747252,0.9667450189590454,0.9502461552619934,0.007154137361794709,355254.5625,0.007509372662752868,6.561e-05,0.987803876399994,0.9714138507843018,0.9587125182151794,0.007550502195954324,1201683.875,0.008752185851335527
86,87,0.9870862364768982,0.9665231108665466,0.9502950310707092,0.007143029011785984,355257.625,0.007498293649405241,6.561e-05,0.9878734946250916,0.9715862274169922,0.9579840898513794,0.0075212004594504825,1201664.0,0.008722863160073755
87,88,0.987134337425232,0.9668185114860536,0.9505167603492736,0.007135308347642422,355278.15625,0.007490604184567928,6.561e-05,0.9880850315093994,0.971657395362854,0.9581472873687744,0.007427896372973919,1201674.375,0.008629570715129375
88,89,0.9871708750724792,0.9667022228240968,0.9505599141120912,0.0071198693476617345,355258.09375,0.007475119084119797,5.9048999999999997e-05,0.9882153868675232,0.9721934199333192,0.9585638046264648,0.0074017602019011966,1201678.875,0.008603438735008241
89,90,0.9871228933334352,0.9664455056190492,0.9502241611480712,0.007118138484656811,355258.125,0.007473376113921405,5.9048999999999997e-05,0.9880642294883728,0.9715823531150818,0.9586963057518004,0.0074182748794555655,1201667.875,0.008619942702353
90,91,0.987782657146454,0.9676815271377563,0.9524707198143004,0.006651823408901691,355258.40625,0.007007086183875799,5e-05,0.9881587624549866,0.9718264937400818,0.9588714241981506,0.00730562023818493,1201683.5,0.008507300168275833
91,92,0.9878225922584534,0.9677632451057434,0.9523649215698242,0.006629251874983311,355254.96875,0.006984505336731672,5e-05,0.9880369901657104,0.9716612696647644,0.9592023491859436,0.007293067406862973,1201666.125,0.008494731970131397
92,93,0.9878056645393372,0.9676278233528136,0.9525819420814514,0.0066176154650747785,355264.5625,0.006972892675548792,5e-05,0.9883820414543152,0.971955418586731,0.9589589834213256,0.007225370965898038,1201676.125,0.008427047170698644
93,94,0.987838864326477,0.967609703540802,0.9520915746688844,0.006615437567234039,355277.8125,0.006970726419240236,5e-05,0.9882439970970154,0.971791684627533,0.959308624267578,0.0072104684077203265,1201675.5,0.00841214321553707
94,95,0.9878391027450562,0.9678305387496948,0.9523848295211792,0.0066046686843037605,355251.5,0.006959920283406973,5e-05,0.988418698310852,0.9722408056259156,0.9592644572257996,0.00717228464782238,1201671.875,0.008373958058655262
95,96,0.9878216981887816,0.9678149819374084,0.9525595903396606,0.006598977837711573,355251.125,0.006954224780201912,5e-05,0.9881144165992736,0.9719455242156982,0.9593692421913148,0.007203345652669669,1201658.5,0.008405003696680069
96,97,0.9878976345062256,0.9680784344673156,0.9527353644371032,0.006581868976354599,355256.40625,0.0069371312856674186,4.5e-05,0.9883851408958436,0.971753478050232,0.959183633327484,0.00717637175694108,1201683.875,0.008378056809306145
97,98,0.9879229068756104,0.967945158481598,0.9526302218437196,0.006575388368219136,355254.78125,0.006930634845048189,4.5e-05,0.9883576035499572,0.9718160033226012,0.9595031142234802,0.007172566372901201,1201681.625,0.008374246768653395
98,99,0.9878893494606018,0.9678937792778016,0.9526709914207458,0.006569914519786836,355253.09375,0.006925169378519058,4.5e-05,0.9882743358612059,0.9718382954597472,0.9593212604522704,0.007146639749407769,1201665.625,0.0083483075723052
