,epoch,active_dice_CSF,active_dice_GM,active_dice_WM,active_loss,levelset_loss,loss,lr,val_active_dice_CSF,val_active_dice_GM,val_active_dice_WM,val_active_loss,val_levelset_loss,val_loss
24,25,0.9404399394989014,0.9137391448020936,0.8780453205108643,0.028730303049087524,161562.21875,0.02889183908700943,0.0005,0.9638646841049194,0.9337092638015748,0.9018396139144896,0.02324466593563557,1199722.125,0.02444439381361008
25,26,0.9400885105133056,0.9128459095954896,0.8776835203170776,0.02858918532729149,164397.3125,0.028753582388162613,0.0005,0.9638646841049194,0.9310544729232788,0.9005059003829956,0.024022992700338364,1199827.125,0.025222819298505783
26,27,0.9402793645858764,0.9144278168678284,0.8790180683135986,0.028082529082894325,162005.34375,0.028244590386748317,0.0005,0.9658780694007874,0.934309422969818,0.9032558798789978,0.022181864827871326,1199771.125,0.023381629958748814
27,28,0.94266939163208,0.9167470932006836,0.8826225996017456,0.02731822431087494,163121.25,0.02748132310807705,0.0005,0.9650561809539796,0.9350378513336182,0.9077956676483154,0.022265374660491943,1199669.125,0.023465041071176532
28,29,0.9415684342384338,0.9153816699981691,0.8811244368553162,0.027473842725157738,164132.515625,0.027637997642159462,0.0005,0.9682826995849608,0.9376652240753174,0.9101098775863647,0.021089127287268642,1199817.625,0.022288944572210312
29,30,0.94367915391922,0.91754949092865,0.8860139250755309,0.026595210656523705,162044.421875,0.02675727196037769,0.0005,0.9684507846832277,0.9385831356048584,0.9114366173744202,0.02083661966025829,1199748.75,0.022036362439394
30,31,0.9443475604057312,0.9188300967216492,0.8878776431083679,0.02607623673975468,161144.84375,0.026237351819872856,0.0005,0.9690335988998412,0.938962697982788,0.9115419387817384,0.020281273871660236,1199815.625,0.02148108743131161
31,32,0.9460251331329346,0.9207081198692322,0.8896608948707581,0.02559191919863224,164996.828125,0.02575693093240261,0.0005,0.969546914100647,0.9388199448585509,0.9130634069442748,0.02036043256521225,1199866.875,0.0215603020042181
32,33,0.9458677172660828,0.9224876165390016,0.8908358812332153,0.02527546137571335,164023.671875,0.02543947473168373,0.0005,0.9697150588035583,0.9396817088127136,0.9153565764427184,0.019921008497476574,1199865.125,0.02112087607383728
33,34,0.9418890476226808,0.9167724251747132,0.8857709765434265,0.02610922418534756,162958.1875,0.02627217210829258,0.0005,0.9685499668121338,0.9388352632522584,0.913450002670288,0.01998024061322212,1199743.875,0.021179985255002972
34,35,0.9453463554382324,0.9217615723609924,0.8918646574020386,0.025023439899086952,160587.765625,0.02518402971327305,0.0005,0.9697542786598206,0.94203919172287,0.9178497791290284,0.019014248624444008,1199816.125,0.020214062184095383
35,36,0.9468858242034912,0.9222168922424316,0.8929078578948975,0.02447611093521118,162458.734375,0.02463858388364315,0.0005,0.9690081477165222,0.9393828511238098,0.916141152381897,0.01964638754725456,1199842.5,0.02084622532129288
36,37,0.9463832378387452,0.9218009114265442,0.8924463987350464,0.024710347875952717,164745.546875,0.02487507835030556,0.0005,0.9704684019088744,0.9428653717041016,0.9177510738372804,0.01880204491317272,1199777.875,0.020001819357275963
37,38,0.9462043642997742,0.922368347644806,0.8934610486030579,0.024404628202319145,162788.609375,0.024567387998104092,0.0005,0.9703305959701538,0.9442743062973022,0.9197717308998108,0.018624400720000267,1199793.25,0.01982419565320015
38,39,0.9485293030738832,0.9245298504829408,0.8962041735649109,0.023763677105307583,163306.671875,0.023926982656121254,0.0005,0.9711923599243164,0.9442540407180786,0.9212871193885804,0.018044672906398773,1199768.25,0.01924444176256657
39,40,0.9479131102561952,0.9238892793655396,0.8949681520462036,0.023649439215660092,163513.96875,0.02381299622356892,0.0005,0.971172332763672,0.9442633390426636,0.9215430617332458,0.018144873902201653,1199859.875,0.01934473589062691
40,41,0.9495829343795776,0.9261650443077089,0.8984524011611938,0.02318596839904785,161933.703125,0.02334790863096714,0.0005,0.9710554480552672,0.9443644285202026,0.9207258820533752,0.018165908753871918,1199859.0,0.019365774467587468
41,42,0.94807231426239,0.9246981143951416,0.8976931571960449,0.023552831262350082,163101.34375,0.023715976625680923,0.0005,0.9720337986946106,0.9443908929824828,0.9215371608734132,0.017552148550748825,1205036.625,0.01875718310475349
42,43,0.949169397354126,0.9262514114379884,0.8985453248023987,0.02309570275247097,162885.359375,0.023258602246642116,0.0005,0.9718456268310548,0.945989727973938,0.9235988855361938,0.017454367130994797,1204943.25,0.018659312278032303
43,44,0.9485032558441162,0.9255144596099854,0.8983573317527771,0.023169847205281258,161822.203125,0.023331625387072563,0.0005,0.9726846218109132,0.9448527693748474,0.9220858216285706,0.01728118769824505,1205057.125,0.01848624832928181
44,45,0.9481046795845032,0.9250187873840332,0.8961633443832397,0.023595716804265976,163270.265625,0.02375900372862816,0.0005,0.9722537994384766,0.9454023838043212,0.9201620817184448,0.017349442467093468,1204998.25,0.0185544416308403
45,46,0.9517733454704284,0.9296108484268188,0.9019554257392884,0.02235469035804272,163702.25,0.022518405690789226,0.0005,0.9728094935417176,0.9459314346313475,0.9227672815322876,0.017146166414022446,1204965.0,0.018351130187511444
46,47,0.948159635066986,0.9246134161949158,0.897964358329773,0.022857362404465675,162306.03125,0.023019628599286083,0.0005,0.9730898141860962,0.945178747177124,0.9233725070953368,0.01691017672419548,1205027.0,0.018115201964974403
47,48,0.9525633454322816,0.9293136596679688,0.90202534198761,0.02232746779918671,163497.546875,0.02249094471335411,0.00025,0.9725780487060548,0.9460996389389038,0.9252394437789916,0.016882197931408882,1204990.5,0.018087185919284817
48,49,0.9511370062828064,0.928964138031006,0.9023199081420898,0.022089194506406784,161995.515625,0.022251222282648087,0.00025,0.9730634093284608,0.9462279081344604,0.9246089458465576,0.016732318326830864,1205020.5,0.017937339842319492
49,50,0.9521000385284424,0.9296050667762756,0.9023107886314392,0.02207830548286438,163064.4375,0.02224136330187321,0.00025,0.9729276895523072,0.9467687606811525,0.9248902797698976,0.016781099140644073,1204938.625,0.017986033111810684
50,51,0.9800164103507996,0.9597622752189636,0.9377691745758056,0.013358200900256634,300542.15625,0.013658742420375349,0.00025,0.9830210208892822,0.9632877707481384,0.9460259079933168,0.010760639794170856,1200270.625,0.011960907839238644
51,52,0.9805604219436646,0.9599748849868774,0.938181459903717,0.013070624321699142,300555.15625,0.013371186330914496,0.00025,0.9821439981460572,0.961877703666687,0.9450489282608032,0.010682404972612858,1200228.125,0.011882632970809937
52,53,0.9808318614959716,0.9605171680450441,0.9391647577285768,0.01291508786380291,300555.15625,0.013215646147727966,0.00025,0.9826997518539428,0.9637470245361328,0.9478601217269896,0.010353105142712591,1200191.875,0.011553297750651836
53,54,0.9810556173324584,0.9613922834396362,0.9396313428878784,0.012772191315889359,300571.90625,0.013072755187749864,0.00025,0.9839160442352296,0.9650731682777404,0.9467683434486388,0.010118363425135612,1200243.25,0.011318608187139034
54,55,0.9810665845870972,0.9607953429222108,0.9391840100288392,0.012724537402391434,300559.09375,0.013025101274251938,0.00025,0.9834890365600586,0.9655101299285888,0.9483018517494202,0.010084009729325771,1200238.875,0.011284250766038895
55,56,0.981348752975464,0.9613730907440186,0.9406449794769288,0.012583394534885885,300540.53125,0.01288394257426262,0.00025,0.9843317866325378,0.9662565588951112,0.9488268494606018,0.00974865350872278,1200302.625,0.01094895787537098
56,57,0.9814807772636414,0.961532711982727,0.9407751560211182,0.012519973330199718,300549.25,0.012820539064705372,0.00025,0.9835916757583618,0.9613443613052368,0.9448621273040771,0.009785809554159641,1200284.375,0.01098609808832407
57,58,0.9815547466278076,0.9619005918502808,0.9407735466957092,0.012455308809876442,300553.9375,0.0127558596432209,0.00025,0.9841365814208984,0.9656457901000975,0.9495458602905272,0.009685003198683262,1200206.875,0.010885207913815977
58,59,0.9816742539405824,0.9617763757705688,0.9406382441520692,0.01239181775599718,300555.75,0.012692350894212723,0.00025,0.9848902821540833,0.9668216109275818,0.95022052526474,0.009505076333880423,1200284.75,0.01070536207407713
59,60,0.9818576574325562,0.962216019630432,0.9414458274841307,0.012269056402146816,300583.6875,0.012569638900458813,0.00025,0.9845778942108154,0.9665863513946532,0.9491897225379944,0.009424007497727873,1200233.875,0.010624239221215248
60,61,0.9819265007972716,0.9621734619140624,0.9419268965721129,0.012204715982079506,300571.875,0.012505268678069116,0.00025,0.9849907159805298,0.9664898514747621,0.9497347474098206,0.009292044676840305,1200252.875,0.010492300614714622
61,62,0.984061598777771,0.9656755924224854,0.9475428462028505,0.010171624831855295,300535.1875,0.010472161695361136,0.00025,0.985859990119934,0.9673413038253784,0.9520774483680724,0.008619229309260845,1200317.125,0.009819546714425087
62,63,0.9845476150512696,0.966285526752472,0.9484257698059082,0.00988586153835058,300559.34375,0.010186417028307916,0.00025,0.9865585565567015,0.968775749206543,0.9538621306419371,0.008226034231483936,1200291.75,0.009426325559616087
63,64,0.9847763776779176,0.9667985439300536,0.9488387703895568,0.009714685380458832,300569.0,0.010015251114964485,0.00025,0.9866496324539183,0.9687113165855408,0.9535389542579652,0.008082087151706219,1200260.75,0.009282344952225685
64,65,0.9850535392761229,0.967234432697296,0.9493558406829834,0.009560354053974152,300552.125,0.009860902093350887,0.00025,0.987025022506714,0.9685856699943542,0.9538154006004332,0.007921578362584114,1200283.25,0.009121859446167946
65,66,0.9851468205451964,0.966980278491974,0.9494370222091676,0.009471465833485126,300570.46875,0.009772026911377909,0.00025,0.9861357808113098,0.9684268236160278,0.952421486377716,0.007898909039795399,1200254.875,0.009099162183701992
66,67,0.9853108525276184,0.9673168063163756,0.9498404264450072,0.009343928657472134,300551.15625,0.00964447855949402,0.00025,0.9861636757850648,0.9688128829002379,0.9542281031608582,0.007832366973161697,1200238.625,0.009032605215907095
67,68,0.985338032245636,0.9669179916381836,0.949569046497345,0.00931942742317915,300572.625,0.009620004333555698,0.00025,0.9874346852302552,0.9693170189857484,0.9553111791610718,0.007539575919508934,1200303.25,0.008739880286157131
68,69,0.9856740236282348,0.9679747223854064,0.9509794116020204,0.009140667505562305,300572.5,0.009441235102713108,0.00025,0.9866163730621338,0.968781054019928,0.9548237323760986,0.0075696101412177095,1200244.125,0.008769852109253407
69,70,0.985793113708496,0.968331515789032,0.9509875178337096,0.009042493067681791,300568.9375,0.00934306439012289,0.00025,0.9876190423965454,0.9696454405784608,0.955215573310852,0.00731634022668004,1200266.25,0.008516606874763966
70,71,0.9857397079467772,0.967867076396942,0.9507300853729248,0.009000399149954319,300542.875,0.009300947189331056,0.00025,0.9879414439201356,0.9700610637664796,0.9556055068969728,0.0071729375049471855,1200290.25,0.008373226970434189
71,72,0.9856942296028136,0.9678983688354492,0.9507248401641846,0.00899508036673069,300560.625,0.0092956330627203,0.00025,0.9876259565353394,0.9692531228065492,0.9554272294044496,0.007189554627984762,1200287.125,0.008389840833842754
72,73,0.9858871698379515,0.9680617451667786,0.9509735703468324,0.008884376846253872,300572.3125,0.009184934198856355,0.00025,0.9877703189849854,0.9699024558067322,0.9564158916473388,0.007071010302752256,1200263.5,0.008271273225545883
73,74,0.9862236976623536,0.9689387679100036,0.9524052739143372,0.008728586137294771,300568.5,0.009029144421219826,0.00025,0.9882686138153076,0.9704768061637878,0.957042634487152,0.006924397312104702,1200296.25,0.008124695159494877
74,75,0.9862481951713562,0.9688686728477478,0.9524306654930116,0.00869229156523943,300548.46875,0.008992830291390419,0.00025,0.9879670739173888,0.9699471592903136,0.9556270837783812,0.006980228703469038,1200265.75,0.008180495351552963
75,76,0.98639315366745,0.9691776633262634,0.9526342153549194,0.008586036041378975,300613.9375,0.008886645548045635,0.00025,0.987741768360138,0.9704861044883728,0.9574508070945741,0.006835907232016325,1200247.75,0.008036153391003609
76,77,0.98649001121521,0.9691189527511596,0.9526575207710266,0.008543011732399464,300568.0625,0.00884358212351799,0.00025,0.9884566068649292,0.9712423086166382,0.9575172066688538,0.006701949518173933,1200300.875,0.007902251556515694
77,78,0.9865805506706238,0.9693156480789183,0.9533783197402954,0.008474540896713734,300565.59375,0.008775112219154835,0.00025,0.9882174730300904,0.9704185128211976,0.9575217962265016,0.006723425351083279,1200266.125,0.007923690602183342
78,79,0.9866865873336792,0.9696027636528016,0.9537140727043152,0.00840034894645214,300564.375,0.008700910955667496,0.00025,0.9885197281837464,0.9710106253623962,0.9575895667076112,0.006585977040231228,1200295.25,0.007786273490637541
79,80,0.9866719245910645,0.9697046875953674,0.9531298875808716,0.00839847233146429,300940.3125,0.008699408732354641,0.00025,0.9885525107383728,0.97188800573349,0.9582944512367249,0.0066062924452126035,1200263.5,0.007806555368006229
80,81,0.9868067502975464,0.969822883605957,0.9533704519271852,0.008305802009999752,300554.09375,0.008606347255408764,0.00025,0.9887489080429076,0.9711704254150392,0.9579639434814452,0.00651115458458662,1200275.125,0.0077114319428801545
81,82,0.9868884086608888,0.9701090455055236,0.9541390538215636,0.008251496590673923,300573.125,0.00855207908898592,0.00025,0.9889118671417236,0.9714759588241576,0.9578612446784972,0.006500266958028078,1200301.875,0.00770056713372469
82,83,0.986989974975586,0.970083713531494,0.9541048407554626,0.008168527856469154,300563.15625,0.008469082415103912,0.00025,0.9888800382614136,0.970906376838684,0.9584540724754332,0.0063592647202312955,1200297.875,0.007559562567621469
83,84,0.9870574474334716,0.9701965451240541,0.9548039436340332,0.008142281323671341,300558.1875,0.008442837744951248,0.00025,0.988650679588318,0.9707365036010742,0.9587708711624146,0.00631477404385805,1200327.75,0.007515102624893188
84,85,0.987104594707489,0.9702621698379515,0.9547573328018188,0.008085067383944988,300567.25,0.008385635912418365,0.00025,0.9890912175178528,0.9712476134300232,0.9591559171676636,0.0062551889568567285,1200299.0,0.007455487735569476
85,86,0.987101435661316,0.9702396392822266,0.9546449780464172,0.00807349756360054,300534.9375,0.008374025113880634,0.00025,0.988989233970642,0.9709789752960204,0.9598044157028198,0.006159064825624228,1200296.5,0.007359360810369253
86,87,0.9872689843177797,0.9706847071647644,0.9548844695091248,0.007965920493006706,300555.90625,0.008266470395028591,0.00025,0.9892591834068298,0.9716656804084778,0.9592404961586,0.006087989080697298,1200294.75,0.007288282737135887
87,88,0.9872816801071168,0.9707245230674744,0.9554693698883056,0.007932879030704498,300544.125,0.008233420550823212,0.00025,0.9891177415847778,0.971613883972168,0.9593117833137512,0.0061182226054370395,1200345.625,0.007318569347262382
88,89,0.9874179363250732,0.9713727831840516,0.9554814100265504,0.007867544889450073,300548.1875,0.008168096654117106,0.00025,0.9892378449440002,0.9711065888404846,0.9584263563156128,0.006071590818464756,1200301.5,0.007271891459822655
89,90,0.9874577522277832,0.9708272218704224,0.9554271697998048,0.007837331853806974,300554.46875,0.008137894794344902,0.00025,0.9893063306808472,0.9714292883872986,0.96039879322052,0.00600339425727725,1200309.875,0.0072037032805383205
90,91,0.9875091910362244,0.9711961150169371,0.955211341381073,0.0078014060854911796,300550.53125,0.008101952262222767,0.00025,0.9890916347503662,0.97211492061615,0.9600194692611694,0.006006795447319746,1200288.125,0.0072070849128067485
91,92,0.9876192808151244,0.9712435603141784,0.9562474489212036,0.007739076390862466,300566.6875,0.008039649575948715,0.00025,0.989389181137085,0.9716551899909972,0.9600040912628174,0.005878126248717308,1200285.875,0.0070784124545753
92,93,0.9854512810707092,0.9664022922515868,0.949794054031372,0.008739154785871506,310861.21875,0.009050020948052406,0.00025,0.9888171553611756,0.9708136916160583,0.9592560529708862,0.006134792231023312,1200287.875,0.007335079833865166
93,94,0.9872349500656128,0.9698546528816224,0.954376757144928,0.007822984829545021,300531.25,0.008123510517179966,0.00025,0.9894917607307434,0.9715136289596558,0.9606377482414246,0.005831381306052208,1200319.5,0.0070317015051841745
94,95,0.9875710010528564,0.9706658720970154,0.9556379914283752,0.00765675399452448,300554.71875,0.007957305759191513,0.00025,0.9896351099014282,0.9715749025344848,0.9604912996292114,0.0057392390444874755,1200281.75,0.0069395205937325954
95,96,0.9876570105552672,0.9710161685943604,0.9562343955039978,0.007639014162123203,300524.6875,0.007939540781080723,0.00025,0.9896491169929504,0.9725456833839417,0.9594668745994568,0.00587190967053175,1200290.875,0.007072201929986477
96,97,0.9876723885536194,0.9710337519645692,0.9558833837509156,0.00762928230687976,300565.09375,0.007929840125143528,0.00025,0.9897505640983582,0.9724500179290771,0.9603376388549804,0.00573066296055913,1200309.375,0.0069309715181589135
97,98,0.9839483499526978,0.9654775261878968,0.9470639824867249,0.01078562531620264,300538.625,0.011086183600127695,0.000125,0.9882780909538268,0.970549464225769,0.957978129386902,0.006719904486089946,1203074.5,0.007922980003058909
98,99,0.98426353931427,0.9660246968269348,0.9479581713676452,0.010603235103189943,300558.90625,0.010903780348598957,0.000125,0.9880872964859008,0.9705549478530884,0.9582061171531676,0.006759239360690117,1203021.75,0.007962261326611042
99,100,0.9844033718109132,0.9665013551712036,0.9480825066566468,0.01053601037710905,300579.6875,0.010836584493517877,0.000125,0.9882599115371704,0.9711150527000428,0.9589908123016356,0.00673415744677186,1203056.5,0.007937214337289333
100,101,0.984590232372284,0.9664492011070251,0.9486398696899414,0.010343548841774464,300570.875,0.01064411085098982,0.000125,0.988244354724884,0.9708653092384338,0.9584996700286864,0.006715383846312761,1203938.0,0.007919322699308395
101,102,0.9847651124000548,0.9670072793960572,0.9494028687477112,0.01027548871934414,300564.90625,0.010576079599559307,0.000125,0.9879966974258424,0.9703097939491272,0.9578454494476318,0.006774448789656161,1203930.875,0.007978380657732487
102,103,0.9847294688224792,0.9667653441429138,0.949249804019928,0.010255150496959686,300533.84375,0.010555695742368698,0.000125,0.9882401823997498,0.9708200097084044,0.958377480506897,0.006668388843536377,1203953.25,0.007872340269386768
103,104,0.9848278760910034,0.96701979637146,0.9497560262680054,0.010231326334178448,300562.75,0.010531886480748652,0.000125,0.9884887337684632,0.9711415767669678,0.958897054195404,0.0066312053240835675,1203950.875,0.007835157215595245
104,105,0.9848671555519104,0.9671664237976074,0.9492924809455872,0.010205536149442196,300558.375,0.010506090708076954,0.000125,0.9882748126983644,0.9712916016578674,0.9589135646820068,0.006675539538264275,1203978.875,0.007879519835114479
105,106,0.9848938584327698,0.967331886291504,0.9490865468978882,0.010195108130574226,300553.5,0.010495672933757305,0.000125,0.9884108304977416,0.971221387386322,0.9582579731941224,0.006662164349108934,1203955.75,0.007866120897233486
106,107,0.9849769473075868,0.9676303267478944,0.9494789242744446,0.010165523737668993,300562.15625,0.010466087609529495,0.000125,0.9884583950042723,0.9706203937530518,0.9575205445289612,0.006671319715678692,1203983.875,0.007875303737819195
107,108,0.9849405884742736,0.9672426581382751,0.9490810632705688,0.01014720369130373,300574.03125,0.010447772219777107,0.000125,0.9884879589080809,0.9716676473617554,0.9584543704986572,0.006590746343135835,1203974.125,0.007794720586389303
108,109,0.9847137928009032,0.9668322205543518,0.9495669007301332,0.010193170048296452,300548.25,0.010493713431060314,0.000125,0.9885464310646056,0.9713774919509888,0.9585559368133544,0.0066026607528328896,1203960.875,0.007806623354554176
109,110,0.9850493669509888,0.9673906564712524,0.9500277638435364,0.010043771006166937,300552.59375,0.010344329290091991,6.25e-05,0.9887815713882446,0.971617579460144,0.9590025544166564,0.00651612551882863,1203950.75,0.007720075547695159
110,111,0.9852294325828552,0.9679868817329408,0.9504410028457642,0.00998495239764452,300562.75,0.010285507887601852,6.25e-05,0.9884052276611328,0.9714167714118958,0.9590569734573364,0.006564889568835497,1203920.75,0.007768809795379639
111,112,0.98524010181427,0.9676108360290528,0.9504057168960572,0.009979981929063795,300572.875,0.010280543006956577,6.25e-05,0.9884401559829712,0.9711895585060121,0.9589496850967408,0.0065180519595742226,1203925.625,0.007721977308392525
112,113,0.9852238297462464,0.967941403388977,0.9506272077560424,0.009967991150915623,300574.0,0.010268562473356724,6.25e-05,0.988575279712677,0.9715783596038818,0.958308756351471,0.006543553899973631,1203956.875,0.00774751091375947
113,114,0.9852500557899476,0.9677770733833312,0.950473427772522,0.009956983849406242,300558.0625,0.010257546789944172,6.25e-05,0.988476812839508,0.9717521667480468,0.9594285488128662,0.006468385457992554,1203936.75,0.007672321517020464
114,115,0.98532897233963,0.967964768409729,0.9506016969680786,0.009948812425136566,300545.6875,0.01024935208261013,6.25e-05,0.9884964227676392,0.971059262752533,0.9586039185523988,0.006505390163511039,1203932.875,0.007709322031587362
115,116,0.9853112101554872,0.9684052467346193,0.9504533410072328,0.009932859800755978,300537.84375,0.010233384557068348,6.25e-05,0.9884773492813109,0.9712849855422974,0.9591950774192809,0.00650051748380065,1203920.25,0.0077044363133609295
116,117,0.9853244423866272,0.9680506587028505,0.9509563446044922,0.009908503852784634,300581.0,0.010209069587290287,6.25e-05,0.9886898398399352,0.9715474247932434,0.959127962589264,0.006441584788262844,1203958.125,0.007645543199032545
117,118,0.9853532314300536,0.968198537826538,0.9503743648529052,0.009908427484333515,300550.5,0.010208974592387676,6.25e-05,0.9887975454330444,0.9716743230819702,0.9591512680053712,0.006426596082746983,1203951.625,0.007630548905581236
118,119,0.9853484630584716,0.9682427048683168,0.9504984617233276,0.009897814132273195,300561.75,0.010198388248682022,6.25e-05,0.9884224534034728,0.9710910320281982,0.9587789177894592,0.006448834668844938,1203935.5,0.0076527693308889875
119,120,0.9854378700256348,0.968237578868866,0.9509486556053162,0.00984435435384512,300545.46875,0.010144892148673534,3.125e-05,0.9888318777084352,0.9719489812850952,0.9593961238861084,0.006395501550287007,1203937.75,0.007599438074976206
120,121,0.9888750910758972,0.9734535813331604,0.9594835042953492,0.006936448626220225,300555.21875,0.0072369952686131,5e-05,0.9903762340545654,0.9735174775123596,0.9630818963050842,0.005161241628229618,1201308.875,0.006362549029290676
121,122,0.988913893699646,0.9734068512916564,0.9597152471542358,0.006888682954013348,300575.46875,0.0071892538107931605,5e-05,0.9904725551605223,0.9739394783973694,0.963363230228424,0.005105346441268921,1201304.375,0.006306651048362255
122,123,0.9889495372772216,0.9734520912170409,0.9597116708755492,0.006871826481074096,300565.15625,0.0071723940782248965,5e-05,0.990514874458313,0.9742402434349059,0.9632940292358398,0.00507917907088995,1201312.5,0.006280490197241306
123,124,0.9889565110206604,0.9738478660583496,0.9597102999687196,0.006863414309918881,300572.6875,0.0071639837697148314,5e-05,0.9905267357826232,0.9743255972862244,0.963326334953308,0.005091358907520771,1201301.875,0.006292661651968956
124,125,0.9891920685768129,0.9740373492240906,0.9607370495796204,0.006599133834242821,300558.90625,0.0068996972404420384,5e-05,0.9907240271568298,0.9739874601364136,0.9639306664466858,0.0049818125553429135,1201322.125,0.006183134391903877
